"Address","Suffix","Street","Side","On Street","Site ID","X","Y","Latitude","Longitude","Species","DBH","Park Name","Multi-Stem"
2819,"","Oakland Ave","Front","Oakland Ave",775,869819.314695319,1011343.72661035,38.6109440937,-90.3263757811,"Oak, Northern Red (Quercus rubra)",11," N/A","No"
2821,"","Oakland Ave","Front","Oakland Ave",783,869811.483504643,1011283.0423855,38.6107775002,-90.3264035894,"Hornbeam, American (Carpinus caroliniana)",15," N/A","No"
2844,"","Oakland Ave","Front","Oakland Ave",764,869822.394253514,1011115.04886816,38.6103161464,-90.326366517,"Plum (Prunus species)",6," N/A","No"
2844,"","Oakland Ave","Front","Oakland Ave",768,869825.362194251,1011137.75776625,38.6103784879,-90.3263559799,"Plum (Prunus species)",6," N/A","No"
2317,"","Oakview Ter","Front","Oakview Ter",1077,872412.299268934,1013564.096566,38.6170272348,-90.3172856552,"Maple, Amur (Acer ginnala)",4," N/A","No"
2317,"","Oakview Ter","Front","Oakview Ter",1086,872408.092181528,1013516.97243526,38.6168978588,-90.3173007082,"Maple, Norway (Acer platanoides)",8," N/A","No"
2317,"","Oakview Ter","Front","Oakview Ter",1096,872405.123344968,1013495.97857162,38.6168402276,-90.3173112453,"Maple, Norway (Acer platanoides)",12," N/A","No"
2610,"","Oakview Ter","Front","Oakview Ter",1175,872355.041959132,1012770.58866757,38.6148486394,-90.3174915765,"Redbud, Eastern (Cercis canadensis)",2," N/A","No"
2612,"","Oakview Ter","Front","Oakview Ter",1165,872345.496474295,1012689.15858452,38.6146250911,-90.3175255511,"Redbud, Eastern (Cercis canadensis)",7," N/A","No"
2613,"","Oakview Ter","Front","Oakview Ter",1168,872321.87959561,1012759.94156259,38.6148195843,-90.317607715,"Birch, River (Betula nigra)",4," N/A","No"
2613,"","Oakview Ter","Front","Oakview Ter",1177,872319.347507476,1012735.52127199,38.614752542,-90.3176167468,"Oak, Swamp White (Quercus bicolor)",11," N/A","No"
2613,"","Oakview Ter","Side","Lohmeyer Ave",941,872278.537431672,1012710.59661038,38.6146843234,-90.3177597505,"Birch, River (Betula nigra)",3," N/A","No"
2626,"","Oakview Ter","Front","Oakview Ter",1148,872339.964418663,1012644.8801942,38.6145035364,-90.3175452205,"Serviceberry (Amelanchier species)",1," N/A","Yes"
2626,"","Oakview Ter","Front","Oakview Ter",1155,872340.44196149,1012661.67223306,38.6145496434,-90.3175434324,"Serviceberry (Amelanchier species)",1," N/A","Yes"
3337,"","Oxford Blvd","Front","Oxford Blvd",2458,872827.838211096,1009632.34770587,38.6062286855,-90.3158588711,"Walnut, Black (Juglans nigra)",32," N/A","No"
3350,"","Oxford Blvd","Front","Oxford Blvd",2428,872765.390386479,1009523.27638918,38.6059295277,-90.3160781698,"Pear, Callery (Pyrus calleryana)",13," N/A","No"
3350,"","Oxford Blvd","Front","Oxford Blvd",2438,872779.847177219,1009539.53907697,38.6059741043,-90.3160274649,"Pear, Callery (Pyrus calleryana)",15," N/A","No"
3350,"","Oxford Blvd","Front","Oxford Blvd",2448,872826.490561904,1009581.8402168,38.6060900032,-90.3158639416,"Redbud, Eastern (Cercis canadensis)",6," N/A","Yes"
3351,"","Oxford Blvd","Front","Oxford Blvd",2062,872787.344198605,1009594.38795195,38.6061246738,-90.3160008448,"Pear, Callery (Pyrus calleryana)",18," N/A","No"
3351,"","Oxford Blvd","Front","Oxford Blvd",2468,872797.107107687,1009603.06548273,38.6061484479,-90.315966619,"Pear, Callery (Pyrus calleryana)",10," N/A","No"
3355,"","Oxford Blvd","Front","Oxford Blvd",2070,872756.257275203,1009561.85828071,38.6060355208,-90.3161098603,"Pear, Callery (Pyrus calleryana)",15," N/A","No"
3355,"","Oxford Blvd","Front","Oxford Blvd",2082,872743.968821802,1009548.1252059,38.6059978784,-90.3161529594,"Pear, Callery (Pyrus calleryana)",14," N/A","No"
3356,"","Oxford Blvd","Front","Oxford Blvd",2418,872738.632096372,1009499.77407234,38.6058651393,-90.3161719738,"Maple, Red (Acer rubrum)",1," N/A","No"
3357,"","Oxford Blvd","Front","Oxford Blvd",2090,872716.84974901,1009523.90071177,38.6059315089,-90.3162480311,"Pear, Callery (Pyrus calleryana)",12," N/A","No"
3359,"","Oxford Blvd","Front","Oxford Blvd",2101,872708.175648196,1009514.14311454,38.6059047629,-90.316278454,"Oak, Pin (Quercus palustris)",18," N/A","No"
3362,"","Oxford Blvd","Front","Oxford Blvd",2408,872665.611729571,1009424.23114837,38.6056581053,-90.3164280334,"Oak, Pin (Quercus palustris)",34," N/A","No"
3364,"","Oxford Blvd","Front","Oxford Blvd",2399,872639.224133553,1009396.40057173,38.6055818295,-90.3165205698,"Ash, Green (Fraxinus pennsylvanica)",24," N/A","No"
3368,"","Oxford Blvd","Front","Oxford Blvd",2388,872587.886913412,1009346.1535625,38.6054441366,-90.3167005721,"Maple, Red (Acer rubrum)",19," N/A","No"
3400,"","Oxford Blvd","Front","Oxford Blvd",2298,872496.056633705,1009256.86447751,38.6051994585,-90.3170225484,"Pear, Callery (Pyrus calleryana)",15," N/A","No"
3400,"","Oxford Blvd","Side","Picadilly Ave",2308,872532.643962718,1009256.21590157,38.6051974773,-90.3168945185,"Pear, Callery (Pyrus calleryana)",12," N/A","No"
3400,"","Oxford Blvd","Side","Picadilly Ave",2318,872567.850044796,1009221.65379389,38.6051023796,-90.3167715591,"Pear, Callery (Pyrus calleryana)",10," N/A","No"
3400,"","Oxford Blvd","Side","Picadilly Ave",2328,872586.720934464,1009204.37527125,38.6050548307,-90.3167056427,"Pear, Callery (Pyrus calleryana)",8," N/A","No"
3401,"","Oxford Blvd","Side","Picadilly Ave",2164,872413.510181658,1009378.29236263,38.6055333415,-90.3173105675,"Sycamore, American (Platanus occidentalis)",36," N/A","No"
3401,"","Oxford Blvd","Side","Picadilly Ave",2174,872425.494800786,1009362.8038819,38.6054907458,-90.317268736,"Sycamore, American (Platanus occidentalis)",39," N/A","No"
3408,"","Oxford Blvd","Front","Oxford Blvd",2279,872438.918044424,1009209.13121652,38.6050686991,-90.3172228326,"Maple, Red (Acer rubrum)",16," N/A","No"
3408,"","Oxford Blvd","Front","Oxford Blvd",2288,872449.047040122,1009216.0057022,38.6050875205,-90.3171873392,"Maple, Red (Acer rubrum)",20," N/A","No"
3411,"","Oxford Blvd","Front","Oxford Blvd",2111,872411.24789785,1009225.27930196,38.6051131917,-90.3173195494,"Maple, Red (Acer rubrum)",14," N/A","No"
3412,"","Oxford Blvd","Front","Oxford Blvd",2269,872409.627785131,1009183.45939571,38.6049983663,-90.31732551,"Silverbell, Carolina (Halesia tetraptera)",2," N/A","No"
3414,"","Oxford Blvd","Front","Oxford Blvd",2259,872378.527713539,1009157.06246474,38.6049260521,-90.3174345255,"Ginkgo (Ginkgo biloba)",1," N/A","No"
3416,"","Oxford Blvd","Front","Oxford Blvd",2237,872338.753211105,1009120.90793685,38.6048269916,-90.3175739639,"Pear, Callery (Pyrus calleryana)",12," N/A","No"
3416,"","Oxford Blvd","Front","Oxford Blvd",2249,872348.514294224,1009130.66771488,38.604853738,-90.3175397381,"Pear, Callery (Pyrus calleryana)",11," N/A","No"
3420,"","Oxford Blvd","Front","Oxford Blvd",2205,872291.738117199,1009082.57451507,38.6047219873,-90.3177387548,"Sweetgum, Common (Liquidambar styraciflua)",13," N/A","No"
3420,"","Oxford Blvd","Front","Oxford Blvd",2216,872303.674813418,1009091.25634227,38.6047457619,-90.3176969233,"Sweetgum, Common (Liquidambar styraciflua)",18," N/A","No"
3420,"","Oxford Blvd","Front","Oxford Blvd",2226,872317.415531415,1009103.54930759,38.6047794425,-90.3176487536,"Redbud, Eastern (Cercis canadensis)",8," N/A","No"
3421,"","Oxford Blvd","Front","Oxford Blvd",2121,872251.768984249,1009090.04032184,38.6047427056,-90.3178785707,"Maple, Red (Acer rubrum)",14," N/A","No"
3421,"","Oxford Blvd","Front","Oxford Blvd",2131,872226.815267706,1009069.42777367,38.604686241,-90.3179660367,"Pear, Callery (Pyrus calleryana)",23," N/A","No"
3424,"","Oxford Blvd","Front","Oxford Blvd",2187,872260.634229612,1009057.98140792,38.604654626,-90.3178477703,"Sycamore, American (Platanus occidentalis)",36," N/A","No"
3424,"","Oxford Blvd","Front","Oxford Blvd",2196,872273.293994046,1009067.38617506,38.6046803818,-90.3178034035,"Sweetgum, Common (Liquidambar styraciflua)",22," N/A","No"
3428,"","Oxford Blvd","Front","Oxford Blvd",2168,872229.536005173,1009030.50227631,38.6045793397,-90.3179567858,"Maple, Red (Acer rubrum)",14," N/A","No"
3428,"","Oxford Blvd","Front","Oxford Blvd",2179,872242.547303245,1009045.31907685,38.6046199547,-90.3179111514,"Sweetgum, Common (Liquidambar styraciflua)",25," N/A","No"
3432,"","Oxford Blvd","Front","Oxford Blvd",2158,872189.746109882,1009001.92366194,38.6045010815,-90.3180962242,"Sycamore, American (Platanus occidentalis)",40," N/A","No"
3433,"","Oxford Blvd","Front","Oxford Blvd",2140,872163.893516575,1009014.82893843,38.604536659,-90.3181866029,"Pear, Callery (Pyrus calleryana)",8," N/A","No"
3433,"","Oxford Blvd","Front","Oxford Blvd",2150,872155.940665197,1009006.51579312,38.604513875,-90.3182144906,"Redbud, Eastern (Cercis canadensis)",1," N/A","Yes"
3436,"","Oxford Blvd","Front","Oxford Blvd",2139,872166.251936565,1008975.90264019,38.6044297575,-90.3181786196,"Hornbeam, American (Carpinus caroliniana)",5," N/A","No"
3436,"","Oxford Blvd","Front","Oxford Blvd",2149,872176.01599545,1008984.21938501,38.6044525416,-90.3181443938,"Hophornbeam, Eastern (Ostrya virginiana)",7," N/A","No"
3445,"","Oxford Blvd","Side","St Elmo Ave",2383,871957.912406935,1008962.52240981,38.6043941469,-90.3189077712,"Maple, Silver (Acer saccharinum)",26," N/A","No"
3445,"","Oxford Blvd","Side","St Elmo Ave",2393,871966.989056561,1008952.07835082,38.6043654192,-90.3188760807,"Maple, Silver (Acer saccharinum)",29," N/A","No"
3445,"","Oxford Blvd","Side","St Elmo Ave",2403,871994.962041535,1008911.36793081,38.6042534799,-90.3187784738,"Maple, Silver (Acer saccharinum)",22," N/A","No"
3500,"","Oxford Blvd","Front","Oxford Blvd",2441,871966.002826289,1008821.57767124,38.6040070795,-90.3188804326,"Pear, Callery (Pyrus calleryana)",14," N/A","No"
3500,"","Oxford Blvd","Front","Oxford Blvd",2450,871979.755364528,1008828.03082033,38.6040247249,-90.318832263,"Pear, Callery (Pyrus calleryana)",14," N/A","No"
3500,"","Oxford Blvd","Side","St Elmo Ave",2460,872027.969138916,1008810.13312203,38.6039753178,-90.3186636692,"Pear, Callery (Pyrus calleryana)",14," N/A","No"
3500,"","Oxford Blvd","Side","St Elmo Ave",2471,872075.421720492,1008742.11092296,38.6037882766,-90.3184980861,"Pear, Callery (Pyrus calleryana)",14," N/A","No"
3504,"","Oxford Blvd","Front","Oxford Blvd",2430,871913.156928474,1008788.91496544,38.6039176762,-90.3190655846,"Oak, Pin (Quercus palustris)",11," N/A","No"
3505,"","Oxford Blvd","Front","Oxford Blvd",2160,871946.168913145,1008845.1006391,38.6040717792,-90.3189496763,"Sweetgum, Common (Liquidambar styraciflua)",20," N/A","No"
3505,"","Oxford Blvd","Front","Oxford Blvd",2170,871924.249194022,1008835.6326067,38.6040458993,-90.3190264467,"Serviceberry (Amelanchier species)",2," N/A","Yes"
3505,"","Oxford Blvd","Side","St Elmo Ave",2413,871959.10869169,1008906.96810502,38.6042415925,-90.3189039684,"Maple, Red (Acer rubrum)",20," N/A","No"
3505,"","Oxford Blvd","Side","St Elmo Ave",2421,871936.956500435,1008935.06353204,38.6043188604,-90.3189812933,"Sweetgum, Common (Liquidambar styraciflua)",22," N/A","No"
3507,"","Oxford Blvd","Front","Oxford Blvd",2180,871895.462884675,1008818.01143669,38.6039976687,-90.3191273018,"Sweetgum, Common (Liquidambar styraciflua)",22," N/A","No"
3509,"","Oxford Blvd","Front","Oxford Blvd",2190,871860.65510639,1008799.95002885,38.6039482616,-90.3192492312,"Chery, Japanese Flowering (Prunus serrulata)",7," N/A","No"
3513,"","Oxford Blvd","Front","Oxford Blvd",2200,871766.98134289,1008747.92915125,38.603805922,-90.3195773868,"Chery, Japanese Flowering (Prunus serrulata)",12," N/A","No"
3517,"","Oxford Blvd","Front","Oxford Blvd",2210,871673.313077215,1008692.90970147,38.6036553477,-90.3199055425,"Pear, Callery (Pyrus calleryana)",13," N/A","No"
3517,"","Oxford Blvd","Front","Oxford Blvd",2220,871659.56459316,1008684.31467097,38.6036318204,-90.3199537122,"Pear, Callery (Pyrus calleryana)",14," N/A","No"
3518,"","Oxford Blvd","Front","Oxford Blvd",2420,871733.978085453,1008687.03107834,38.6036388785,-90.3196932952,"Redbud, Eastern (Cercis canadensis)",10," N/A","No"
3520,"","Oxford Blvd","Front","Oxford Blvd",2400,871694.878441156,1008663.82053264,38.6035753548,-90.3198302776,"Redbud, Eastern (Cercis canadensis)",3," N/A","No"
3520,"","Oxford Blvd","Front","Oxford Blvd",2410,871715.935532475,1008674.57195154,38.6036047639,-90.3197565179,"Redbud, Eastern (Cercis canadensis)",12," N/A","No"
3529,"","Oxford Blvd","Front","Oxford Blvd",2231,871617.031107895,1008657.24187087,38.6035577094,-90.320102737,"Dogwood, Flowering (Cornus florida)",2," N/A","No"
3529,"","Oxford Blvd","Front","Oxford Blvd",2241,871596.836810953,1008645.2070015,38.6035247712,-90.3201734861,"Dogwood, Flowering (Cornus florida)",3," N/A","No"
3530,"","Oxford Blvd","Front","Oxford Blvd",2390,871583.163713348,1008598.05570285,38.6033953708,-90.3202216559,"Maple, Silver (Acer saccharinum)",18," N/A","No"
3531,"","Oxford Blvd","Front","Oxford Blvd",2252,871550.433377417,1008617.26988284,38.6034483073,-90.3203360586,"Redbud, Eastern (Cercis canadensis)",12," N/A","No"
3532,"","Oxford Blvd","Front","Oxford Blvd",2358,871531.599852278,1008569.25165538,38.6033165541,-90.3204022921,"Redbud, Eastern (Cercis canadensis)",10," N/A","No"
3532,"","Oxford Blvd","Front","Oxford Blvd",2368,871544.491456666,1008576.13135785,38.603335376,-90.320357133,"Redbud, Eastern (Cercis canadensis)",14," N/A","No"
3532,"","Oxford Blvd","Front","Oxford Blvd",2380,871557.379701239,1008584.72467927,38.6033589033,-90.320311974,"Redbud, Eastern (Cercis canadensis)",11," N/A","No"
3542,"","Oxford Blvd","Front","Oxford Blvd",2348,871486.478353302,1008545.60114029,38.6032518537,-90.3205603487,"Chery, Japanese Flowering (Prunus serrulata)",6," N/A","No"
3542,"","Oxford Blvd","Side","Kensington Ave",2329,871474.558363438,1008481.74530307,38.6030765743,-90.3206024971,"Redbud, Eastern (Cercis canadensis)",8," N/A","No"
3542,"","Oxford Blvd","Side","Kensington Ave",2338,871470.666762175,1008492.01946402,38.6031048073,-90.3206160448,"Dogwood, Flowering (Cornus florida)",4," N/A","No"
3545,"","Oxford Blvd","Front","Oxford Blvd",2260,871461.484332623,1008568.25782158,38.6033142013,-90.320647656,"Redbud, Eastern (Cercis canadensis)",10," N/A","No"
3545,"","Oxford Blvd","Side","Kensington Ave",2296,871429.048261788,1008586.65545879,38.6033648938,-90.3207610347,"Maple, Amur (Acer ginnala)",4," N/A","Yes"
3545,"","Oxford Blvd","Side","Kensington Ave",2306,871419.60030371,1008601.78902988,38.6034065001,-90.3207939929,"Maple, Amur (Acer ginnala)",4," N/A","Yes"
3545,"","Oxford Blvd","Side","Kensington Ave",2316,871410.146021511,1008620.16943963,38.6034570219,-90.3208269511,"Maple, Amur (Acer ginnala)",4," N/A","Yes"
3545,"","Oxford Blvd","Side","Kensington Ave",2327,871402.864518872,1008638.91484016,38.6035085344,-90.3208523035,"Maple, Amur (Acer ginnala)",3," N/A","Yes"
3545,"","Oxford Blvd","Side","Kensington Ave",2337,871396.680316439,1008652.25094995,38.6035451875,-90.3208738531,"Maple, Amur (Acer ginnala)",4," N/A","Yes"
3545,"","Oxford Blvd","Side","Kensington Ave",2346,871386.130188302,1008675.31908945,38.6036085874,-90.3209106141,"Maple, Amur (Acer ginnala)",5," N/A","Yes"
3608,"","Oxford Blvd","Front","Oxford Blvd",2286,871299.946361945,1008473.4849779,38.6030548272,-90.3212135758,"Willow, Corkscrew (Salix matsudana)",16," N/A","No"
3609,"","Oxford Blvd","Front","Oxford Blvd",2167,871272.375503976,1008493.99486159,38.6031112931,-90.3213099153,"Chery, Japanese Flowering (Prunus serrulata)",10," N/A","No"
3613,"","Oxford Blvd","Front","Oxford Blvd",2178,871219.153944246,1008479.10004679,38.6030706773,-90.3214962557,"Maple, Amur (Acer ginnala)",4," N/A","Yes"
3621,"","Oxford Blvd","Front","Oxford Blvd",2185,871135.167197442,1008450.797343,38.6029934081,-90.321790344,"Pear, Callery (Pyrus calleryana)",1," N/A","Yes"
3621,"","Oxford Blvd","Front","Oxford Blvd",2195,871113.805785584,1008444.98367159,38.602977558,-90.3218651337,"Sweetgum, Common (Liquidambar styraciflua)",17," N/A","No"
3658,"","Oxford Blvd","Front","Oxford Blvd",2276,870848.156876163,1008319.64501677,38.6026347987,-90.3227955682,"Dogwood, Kousa (Cornus kousa)",2," N/A","Yes"
3658,"","Oxford Blvd","Side","Sussex Ave",2447,870849.892908944,1008221.28668368,38.6023647048,-90.3227901575,"Cottonwood, Eastern (Populus deltoides)",32," N/A","No"
3703,"","Oxford Blvd","Front","Oxford Blvd",2206,870692.752537369,1008318.98483467,38.6026338081,-90.3233393781,"Redbud, Eastern (Cercis canadensis)",7," N/A","No"
3704,"","Oxford Blvd","Front","Oxford Blvd",2266,870692.816408728,1008285.79447464,38.6025426695,-90.3233393781,"Chery, Japanese Flowering (Prunus serrulata)",5," N/A","Yes"
3711,"","Oxford Blvd","Front","Oxford Blvd",2215,870659.439463027,1008311.70545285,38.6026139953,-90.3234559994,"Redbud, Eastern (Cercis canadensis)",10," N/A","No"
3711,"","Oxford Blvd","Front","Oxford Blvd",2225,870639.885615837,1008307.69944314,38.6026030983,-90.323524451,"Redbud, Eastern (Cercis canadensis)",6," N/A","No"
3717,"","Oxford Blvd","Front","Oxford Blvd",2236,870552.97135088,1008294.18421273,38.6025664448,-90.3238286802,"Maple, Red (Acer rubrum)",18," N/A","No"
3724,"","Oxford Blvd","Front","Oxford Blvd",2246,870508.140199793,1008248.28090568,38.6024406337,-90.3239858653,"Chery, Japanese Flowering (Prunus serrulata)",6," N/A","No"
3724,"","Oxford Blvd","Front","Oxford Blvd",2256,870533.125790294,1008253.37954147,38.6024545027,-90.3238983994,"Chery, Japanese Flowering (Prunus serrulata)",7," N/A","No"
7302,"","Picadilly Ave","Front","Picadilly Ave",2340,872650.965285362,1009140.28931959,38.6048785032,-90.3164812736,"Oak, Pin (Quercus palustris)",17," N/A","No"
7302,"","Picadilly Ave","Front","Picadilly Ave",2349,872662.214138455,1009130.57142089,38.6048517568,-90.3164419773,"Oak, Pin (Quercus palustris)",23," N/A","No"
7302,"","Picadilly Ave","Front","Picadilly Ave",2359,872677.46781985,1009110.76038636,38.6047972735,-90.3163887372,"Oak, Pin (Quercus palustris)",18," N/A","No"
7302,"","Picadilly Ave","Front","Picadilly Ave",2369,872691.618934155,1009098.88376029,38.6047645835,-90.3163392999,"Oak, Pin (Quercus palustris)",26," N/A","No"
7302,"","Picadilly Ave","Front","Picadilly Ave",2378,872695.886424367,1009138.57535919,38.6048735502,-90.3163240885,"Oak, Pin (Quercus palustris)",12," N/A","No"
7414,"","Picadilly Ave","Front","Picadilly Ave",2143,872369.229324787,1009422.57670654,38.6056551847,-90.3174652174,"Sycamore, American (Platanus occidentalis)",36," N/A","No"
7414,"","Picadilly Ave","Front","Picadilly Ave",2154,872382.294145369,1009410.33714535,38.6056215045,-90.317419583,"Sycamore, American (Platanus occidentalis)",31," N/A","No"
7422,"","Picadilly Ave","Front","Picadilly Ave",2133,872299.543542698,1009491.34161584,38.605844388,-90.3177086009,"Sweetgum, Common (Liquidambar styraciflua)",24," N/A","No"
7422,"","Picadilly Ave","Side","Cambridge Ave",2123,872251.052219141,1009467.07513536,38.6057780183,-90.3178784622,"Maple, Silver (Acer saccharinum)",36," N/A","No"
7511,"","Picadilly Ave","Front","Picadilly Ave",2238,872210.53829513,1009621.39548085,38.6062019907,-90.3180191683,"Maple, Sugar (Acer saccharum)",2," N/A","No"
7515,"","Picadilly Ave","Front","Picadilly Ave",2247,872194.932322651,1009636.51597814,38.6062435954,-90.318073676,"Redbud, Eastern (Cercis canadensis)",5," N/A","No"
